step,episode,return,actor_loss,critic_loss,noise_std,eval_mean_return,eval_success_rate
32733,679,29.4662515367804,1.7268059253692627,6.178987979888916,0.23633500000000002,,
32748,680,-3.7691427304175686,0.8229135274887085,6.934028625488281,0.23626000000000003,,
32772,681,26.770143480743464,2.5191760063171387,8.980064392089844,0.23614000000000002,,
32822,682,-604.459367007995,1.78387451171875,6.76884651184082,0.23589000000000002,,
32851,683,-149.10597009854223,1.9866176843643188,5.372262477874756,0.235745,,
32877,684,-355.66269939802913,1.6155383586883545,3.7524380683898926,0.23561500000000002,,
32891,685,-1.480370444264814,1.1658782958984375,8.103779792785645,0.23554500000000003,,
32903,686,16.94888380037755,1.3409470319747925,4.617066383361816,0.23548500000000003,,
32920,687,21.861308835694132,1.9388480186462402,5.2799482345581055,0.23540000000000003,,
32975,688,-21.188704365941707,1.5564221143722534,8.326924324035645,0.23512500000000003,,
33015,689,-74.94012662705616,0.42828357219696045,5.309535026550293,0.23492500000000002,,
33030,690,18.522967439295268,1.2423903942108154,4.063133239746094,0.23485000000000003,,
33073,691,-173.63762500504788,0.9916720390319824,5.9055376052856445,0.234635,,
33106,692,-378.2025277390383,1.4715102910995483,3.0930590629577637,0.23447,,
33110,693,16.56692188415126,2.1302759647369385,4.493581295013428,0.23445000000000002,,
33120,694,19.383084858164743,2.0768485069274902,6.777802467346191,0.23440000000000003,,
33146,695,23.965332656232796,1.9758033752441406,3.9756226539611816,0.23427000000000003,,
33153,696,18.636168696038297,-0.2821534276008606,5.93697452545166,0.23423500000000003,,
33174,697,-53.407017653010534,1.9699658155441284,4.274456977844238,0.23413000000000003,,
33206,698,-125.38711990459547,1.5547137260437012,2.4885361194610596,0.23397,,
33223,699,-51.674287134591296,1.6498948335647583,4.793853759765625,0.233885,,
33256,700,-124.89540711861308,1.9571532011032104,4.699241638183594,0.23372,,
33296,701,-224.20176662201692,1.589738130569458,4.909122467041016,0.23352000000000003,,
33303,702,20.177552912768377,1.5480464696884155,3.389829635620117,0.23348500000000003,,
33333,703,25.468060019873995,-0.3798355460166931,3.356119394302368,0.23333500000000001,,
33342,704,20.630040043359237,1.220854640007019,5.9471235275268555,0.23329000000000003,,
33371,705,-149.4095128096243,1.3227094411849976,4.873588562011719,0.23314500000000002,,
33405,706,28.931358655400622,1.009684443473816,5.61592435836792,0.23297500000000002,,
33423,707,-78.3955512489247,1.2601032257080078,3.795227527618408,0.232885,,
33459,708,29.810427302121106,1.6418685913085938,6.067722320556641,0.23270500000000002,,
33464,709,18.3521276896726,0.7827335596084595,4.220202445983887,0.23268000000000003,,
33479,710,19.711277732568377,2.4192240238189697,4.552162170410156,0.23260500000000003,,
33518,711,-346.56413451659785,1.2351632118225098,4.620772838592529,0.23241000000000003,,
33544,712,23.162650425602298,1.3067960739135742,6.3567962646484375,0.23228000000000001,,
33593,713,-166.82221550432632,0.6232249736785889,4.654054641723633,0.23203500000000002,,
33651,714,-94.88008904295185,1.0291627645492554,3.79502272605896,0.23174500000000003,,
33925,715,-366.0004869355255,1.0042109489440918,7.3567214012146,0.23037500000000002,,
33953,716,-20.474818095316948,1.7212272882461548,6.730507850646973,0.23023500000000002,,
33995,717,29.91338186206562,1.407580018043518,4.534137725830078,0.23002500000000003,,
34000,718,2.387926201337675,1.5034950971603394,7.2407636642456055,0.23,-1229.2648485739305,0.8
34005,718,19.399904589415577,2.041593074798584,3.7366080284118652,0.229975,,
34046,719,3.0900109041542674,2.277306079864502,4.930846214294434,0.22977000000000003,,
34056,720,16.60124813972578,0.06838404387235641,4.589228630065918,0.22972000000000004,,
34087,721,-75.66988842779878,1.4121206998825073,5.220879554748535,0.22956500000000002,,
34106,722,-29.41805975700069,1.645804762840271,4.235550880432129,0.22947000000000004,,
34127,723,-101.44250965508647,1.1222374439239502,5.49644660949707,0.229365,,
34144,724,-77.42310783427043,0.9409726858139038,6.376364707946777,0.22928,,
34153,725,20.419526484083157,1.2832953929901123,7.529208183288574,0.22923500000000002,,
34163,726,21.92169119804008,1.2970621585845947,2.9732666015625,0.22918500000000003,,
34221,727,-16.12844083005893,0.817439079284668,9.3165283203125,0.22889500000000002,,
34247,728,-27.10752201529456,0.9663879871368408,5.247546195983887,0.22876500000000002,,
34262,729,-104.61628187744144,1.603581428527832,7.138947010040283,0.22869000000000003,,
34312,730,-26.166409698311412,1.7039241790771484,6.679605960845947,0.22844000000000003,,
34373,731,-370.38005788130505,0.7901930809020996,6.134380340576172,0.22813500000000003,,
34385,732,18.887640384502767,0.6444340348243713,4.762678146362305,0.22807500000000003,,
34394,733,18.819576574623728,0.6377394795417786,1.7121076583862305,0.22803,,
34413,734,25.630262810871905,1.4038751125335693,7.0853753089904785,0.22793500000000003,,
34486,735,-627.8648858700677,0.15816658735275269,5.957858085632324,0.22757000000000002,,
34512,736,-47.696271055842146,0.1154857873916626,5.163849830627441,0.22744000000000003,,
34522,737,21.59624807706319,2.0754754543304443,6.809121131896973,0.22739,,
34524,738,16.71638942022907,0.38044703006744385,5.035202980041504,0.22738000000000003,,
34529,739,17.05291969754972,1.9023348093032837,8.149749755859375,0.22735500000000003,,
34551,740,-10.0304604453384,2.9011898040771484,8.489919662475586,0.22724500000000003,,
34575,741,-23.94085448733406,0.7635918855667114,5.738032341003418,0.22712500000000002,,
34607,742,6.179995508347462,1.9375081062316895,5.495900630950928,0.22696500000000003,,
34629,743,-2.6579368633418277,1.2513976097106934,5.235926151275635,0.22685500000000003,,
34675,744,4.378529418523202,1.7991293668746948,6.722198009490967,0.22662500000000002,,
34711,745,-21.897649503598796,1.4035300016403198,6.178462982177734,0.22644500000000004,,
34766,746,-120.27404127547122,1.1537446975708008,3.017425060272217,0.22617,,
34814,747,-24.357124066014393,1.6646647453308105,5.967462539672852,0.22593000000000002,,
34846,748,-120.38944827329428,1.5739529132843018,5.50986909866333,0.22577000000000003,,
34874,749,-1.0609398722323178,1.3126368522644043,7.464765548706055,0.22563000000000002,,
34898,750,-31.67619325098174,1.3870770931243896,7.564934730529785,0.22551000000000002,,
34926,751,-98.94775092425338,1.0617702007293701,5.246614456176758,0.22537000000000001,,
34943,752,23.049006058933138,1.7911397218704224,5.460638046264648,0.225285,,
34986,753,-122.00229171467207,1.3184490203857422,6.636706829071045,0.22507000000000002,,
35007,754,-28.7678339359655,1.5613645315170288,5.251307964324951,0.22496500000000003,,
35045,755,-90.31731208696522,0.9690906405448914,5.566045761108398,0.22477500000000003,,
35079,756,-0.17050347685055378,2.1640710830688477,7.584376335144043,0.22460500000000003,,
35149,757,-1050.7428232740608,2.4039599895477295,6.162900447845459,0.224255,,
35194,758,-17.682429916852243,1.6214169263839722,4.707668781280518,0.22403000000000003,,
35211,759,27.271530956335035,1.4077261686325073,4.744219779968262,0.22394500000000003,,
35238,760,-73.81769576550346,1.1696747541427612,7.585511207580566,0.22381,,
35264,761,-73.98785032900747,0.9491363763809204,4.077889442443848,0.22368000000000002,,
35288,762,-72.80841942526388,0.7029565572738647,5.659538269042969,0.22356,,
35302,763,-5.661035531536054,1.5965144634246826,4.433113098144531,0.22349000000000002,,
35316,764,21.626598799467747,0.6599786877632141,6.830604076385498,0.22342000000000004,,
35336,765,22.987810324034953,1.480254888534546,6.463097095489502,0.22332000000000002,,
35364,766,24.528681760941147,1.2635914087295532,9.266222953796387,0.22318000000000002,,
35395,767,-276.99281536689983,1.2794573307037354,3.0402612686157227,0.22302500000000003,,
35406,768,23.271354608221888,0.6257318258285522,3.7295145988464355,0.22297000000000003,,
35423,769,24.94708304625383,1.360273003578186,5.406434059143066,0.22288500000000003,,
35444,770,23.620361996915836,0.4484918713569641,3.9061942100524902,0.22278000000000003,,
35458,771,23.395229171337164,0.8255650997161865,4.477706432342529,0.22271000000000002,,
35507,772,-118.8954025282477,1.1401315927505493,5.120303630828857,0.22246500000000002,,
35518,773,-6.778114636684922,1.25014328956604,7.572465896606445,0.22241000000000002,,
35582,774,-575.7614916680552,1.5507333278656006,7.742719650268555,0.22209,,
35596,775,24.011832071615363,1.1285499334335327,6.605420112609863,0.22202000000000002,,
35623,776,30.833646613667902,1.114912748336792,4.176436424255371,0.22188500000000003,,
35640,777,24.065810067640534,0.7513731718063354,0.9548666477203369,0.22180000000000002,,
35663,778,27.390008714534233,1.3488914966583252,6.534235954284668,0.22168500000000002,,
35683,779,22.030688266717497,2.3334147930145264,3.615598678588867,0.22158500000000003,,
35690,780,17.455754536993922,0.9637884497642517,5.318859100341797,0.22155000000000002,,
35715,781,-21.365276320966352,0.41372254490852356,8.25347900390625,0.221425,,
35735,782,24.63632717966438,1.0701957941055298,4.19316291809082,0.22132500000000002,,
35749,783,20.217487052445094,0.8028751611709595,1.842782974243164,0.22125500000000003,,
35765,784,24.059166815588718,1.4748902320861816,8.778303146362305,0.221175,,
35804,785,1.795526476452597,1.7563021183013916,7.4313554763793945,0.22098,,
35826,786,-6.028111455402051,-0.4773291349411011,5.309667587280273,0.22087,,
35841,787,21.150590647146636,1.1035258769989014,5.455753326416016,0.22079500000000002,,
35881,788,-148.49884323970554,1.3573143482208252,6.4866943359375,0.220595,,
35939,789,-501.24217074357057,1.4206228256225586,7.148078918457031,0.22030500000000003,,
35971,790,31.75134155920003,1.2344437837600708,1.6268501281738281,0.22014500000000004,,
35988,791,25.80801745646457,1.964756965637207,3.925182819366455,0.22006000000000003,,
36000,792,4.496600153014279,0.9196508526802063,5.591574192047119,0.22000000000000003,-3338.665330763608,0.4
36013,792,1.3311699262393315,3.011460781097412,7.577615737915039,0.21993500000000002,,
36041,793,-201.9945725407896,0.5015370845794678,3.6179819107055664,0.21979500000000002,,
36058,794,26.923077731437957,0.8900245428085327,4.807211875915527,0.21971000000000002,,
36082,795,26.369217479565854,1.705476999282837,2.186774730682373,0.21959000000000004,,
36100,796,0.3425797416289793,0.38413405418395996,6.330523490905762,0.21950000000000003,,
36124,797,-228.84638884866567,2.3205738067626953,5.6914896965026855,0.21938000000000002,,
36170,798,28.550497755078588,1.5926110744476318,6.784709930419922,0.21915,,
36179,799,-5.277673217325665,1.9340970516204834,8.7346773147583,0.21910500000000002,,
36189,800,20.891814333934818,1.3732075691223145,4.572271347045898,0.21905500000000003,,
36203,801,-54.211645771774776,1.2980905771255493,7.403188705444336,0.218985,,
36219,802,17.131575536631157,0.5665577054023743,2.937631130218506,0.21890500000000002,,
36307,803,-674.5971480082449,1.147598147392273,4.844837188720703,0.21846500000000002,,
36320,804,-3.834320022381556,2.639439582824707,2.680964469909668,0.2184,,
36357,805,-46.968530850375714,0.9492891430854797,5.542853355407715,0.21821500000000002,,
36395,806,-245.22828586089705,1.7229902744293213,4.431615829467773,0.21802500000000002,,
36427,807,-81.05192284847404,1.0350689888000488,3.920320987701416,0.21786500000000003,,
36541,808,-948.5105791872043,0.9217238426208496,6.385280609130859,0.21729500000000002,,
36586,809,-115.16607021401644,0.969446063041687,4.180074691772461,0.21707,,
36616,810,29.73038744201363,0.3014722764492035,5.792749404907227,0.21692000000000003,,
36626,811,17.661032344235597,2.2695298194885254,4.634838104248047,0.21687000000000003,,
36640,812,24.679287231115485,1.0100181102752686,8.326227188110352,0.21680000000000002,,
36671,813,-42.56194450462803,0.5268309116363525,5.756979942321777,0.21664500000000003,,
36753,814,-668.9530148289377,1.218156337738037,8.44981575012207,0.216235,,
36792,815,31.227576350808153,1.8640103340148926,4.7732133865356445,0.21604,,
36806,816,-27.714835608555287,1.2659729719161987,7.20786190032959,0.21597000000000002,,
37185,817,-3297.6422576083382,1.5873016119003296,3.6013097763061523,0.21407500000000002,,
37211,818,4.152530041163466,1.4247990846633911,6.910698890686035,0.21394500000000002,,
37219,819,20.162781149888147,2.378448486328125,3.6180882453918457,0.213905,,
37229,820,15.561652346768422,1.726749300956726,7.457716941833496,0.21385500000000002,,
37253,821,26.487433557509533,0.9718504548072815,7.298561096191406,0.21373500000000004,,
37291,822,-45.1002365075558,2.5442183017730713,6.489504814147949,0.213545,,
37320,823,-19.88437408501836,0.32282277941703796,5.647429466247559,0.21340000000000003,,
37337,824,25.161628719653027,1.6750260591506958,6.676130294799805,0.21331500000000003,,
37430,825,-547.8299450897707,1.5352115631103516,4.004319667816162,0.21285,,
37447,826,-3.5856206918873106,1.9720040559768677,8.265114784240723,0.212765,,
37462,827,19.476054382432082,0.7118741273880005,7.444522857666016,0.21269000000000002,,
37469,828,20.43904034987209,1.5427192449569702,5.603044509887695,0.212655,,
37494,829,27.153061452121918,2.3226466178894043,8.598885536193848,0.21253000000000002,,
37515,830,-24.327318347029994,2.5072033405303955,4.0741167068481445,0.21242500000000003,,
37522,831,17.856457060739597,1.6465013027191162,7.136076927185059,0.21239000000000002,,
37526,832,17.724828494717574,0.9608519673347473,7.414613723754883,0.21237000000000003,,
37543,833,-104.03367035781818,0.8668508529663086,6.485306739807129,0.21228500000000003,,
37574,834,-324.8423277565128,2.292025089263916,4.612144470214844,0.21213,,
37603,835,29.576759021467502,2.2906501293182373,6.339487075805664,0.21198500000000003,,
37614,836,-57.85343002318003,1.3684124946594238,3.316692352294922,0.21193000000000004,,
37630,837,24.298732336559137,1.8666818141937256,5.8221940994262695,0.21185,,
37641,838,-7.203236598857183,1.534561276435852,6.88316535949707,0.211795,,
37674,839,-49.61393760842802,0.5907966494560242,6.392136573791504,0.21163,,
37703,840,-68.25580123125238,2.011463165283203,6.2340240478515625,0.21148500000000003,,
37708,841,17.914705742587238,1.771683931350708,5.280562400817871,0.21146,,
37716,842,19.103209428720795,1.4381377696990967,7.543728351593018,0.21142000000000002,,
37741,843,-302.58426456771656,1.7317166328430176,7.396811008453369,0.211295,,
37751,844,-5.478364870263061,1.9369056224822998,5.022006988525391,0.21124500000000002,,
37777,845,-149.6167769324539,1.0338153839111328,6.756649971008301,0.21111500000000002,,
37787,846,19.46034383830784,1.548000693321228,5.526915550231934,0.21106500000000003,,
37802,847,24.68183743452662,1.273471474647522,4.271873474121094,0.21099,,
37819,848,1.8770765636390419,1.248862862586975,5.564754962921143,0.210905,,
37828,849,17.825148088410735,1.0055572986602783,4.348764419555664,0.21086000000000002,,
37868,850,5.5819486291912135,2.2237110137939453,5.0481157302856445,0.21066000000000001,,
37893,851,-279.32931587051917,0.6024181246757507,4.763755798339844,0.21053500000000003,,
37912,852,21.971545339586797,1.814404010772705,7.702828407287598,0.21044000000000002,,
37939,853,4.323578902364899,2.9035484790802,5.4076032638549805,0.21030500000000002,,
37951,854,23.001040936255688,0.7984711527824402,9.099696159362793,0.21024500000000002,,
37962,855,-106.82443573592475,1.7176505327224731,6.589163303375244,0.21019000000000002,,
37972,856,17.811394768313697,0.9754209518432617,6.162400245666504,0.21014000000000002,,
37985,857,21.35640597933753,1.2329014539718628,9.632232666015625,0.210075,,
37997,858,-2.791233152459794,0.5977808237075806,5.834133625030518,0.21001500000000003,,
38000,859,2.49575679711247,1.0467777252197266,8.272247314453125,0.21000000000000002,-2479.032667772137,0.6
38014,859,-0.16659609265540531,2.766084909439087,4.460385322570801,0.20993000000000003,,
38023,860,19.565613903745394,1.0083216428756714,3.9903526306152344,0.20988500000000002,,
38042,861,-27.01795002961806,0.8694352507591248,4.715663433074951,0.20979000000000003,,
38301,862,-2529.206161769476,2.029189109802246,3.241913080215454,0.208495,,
38311,863,22.020664536843405,2.5801093578338623,8.606250762939453,0.20844500000000002,,
38328,864,1.091617903747606,2.91274356842041,8.721406936645508,0.20836000000000002,,
38353,865,-20.768411856716526,1.515676736831665,5.004420280456543,0.20823500000000003,,
38368,866,15.604710778929354,3.158886671066284,8.716099739074707,0.20816,,
38394,867,24.90039722707668,1.7218955755233765,6.120824813842773,0.20803000000000002,,
38425,868,-278.0348949649057,1.4931299686431885,6.220828056335449,0.20787500000000003,,
38454,869,-352.9653846946612,2.0718443393707275,6.070291996002197,0.20773000000000003,,
38470,870,24.329427830602754,1.66193425655365,6.906980991363525,0.20765000000000003,,
38485,871,25.19714205692027,2.1134965419769287,4.12022066116333,0.207575,,
38527,872,4.913298357478201,1.7505656480789185,3.4044313430786133,0.20736500000000002,,
38541,873,23.98441543352807,3.00484299659729,5.132706642150879,0.20729500000000003,,
38588,874,27.250603435790282,2.113464117050171,5.099617958068848,0.20706000000000002,,
38601,875,20.17383282081033,2.257136583328247,4.612913608551025,0.206995,,
38950,876,-1248.2705020333026,1.782482385635376,5.18338680267334,0.20525000000000002,,
38989,877,5.1967074164985405,2.868793487548828,8.693253517150879,0.20505500000000002,,
39025,878,27.15789790862143,1.445573091506958,3.217686176300049,0.20487500000000003,,
39058,879,-54.00311944184901,0.9212862253189087,4.019038677215576,0.20471000000000003,,
39066,880,-108.6448017182043,1.5601377487182617,6.5623016357421875,0.20467000000000002,,
39094,881,-0.3687187020794056,1.112815022468567,4.061793327331543,0.20453000000000002,,
39108,882,-2.157181380807611,1.9508099555969238,5.064720153808594,0.20446000000000003,,
39160,883,-477.2093411216562,2.0727806091308594,5.350191116333008,0.20420000000000002,,
39181,884,28.836760810299403,2.3565711975097656,4.8538336753845215,0.20409500000000003,,
39211,885,31.15915982796136,1.7990710735321045,5.681624412536621,0.20394500000000002,,
39221,886,20.012101222952097,2.677645683288574,4.655097484588623,0.20389500000000002,,
39240,887,25.461336198829798,1.3014297485351562,4.611395835876465,0.2038,,
39276,888,-22.662003266287442,1.6705615520477295,11.942586898803711,0.20362000000000002,,
39288,889,20.292597945900777,2.206803560256958,3.922041893005371,0.20356000000000002,,
39308,890,-22.147882812150787,3.04239821434021,9.455081939697266,0.20346000000000003,,
39335,891,6.198441045101754,2.3916831016540527,4.726442337036133,0.20332500000000003,,
39361,892,25.456615122022455,1.7384740114212036,5.398148536682129,0.20319500000000001,,
39378,893,24.191052338843924,2.418287515640259,6.748992919921875,0.20311,,
39432,894,-323.42893194306384,2.412062644958496,5.022826671600342,0.20284000000000002,,
39434,895,16.892356957056062,2.4652740955352783,10.783430099487305,0.20283,,
39440,896,18.42393245856581,1.623809814453125,4.823836326599121,0.20280000000000004,,
39456,897,-154.6541798386159,1.709507942199707,5.695972442626953,0.20272,,
39486,898,-1.9905925949077208,1.5390480756759644,4.47996711730957,0.20257000000000003,,
39497,899,-30.38177818435033,1.1447635889053345,4.162266731262207,0.20251500000000003,,
39565,900,-145.98745637416275,2.1076407432556152,2.289052963256836,0.20217500000000002,,
39572,901,18.33414484215236,2.7322397232055664,5.518651008605957,0.20214000000000001,,
39609,902,-224.8560844050337,2.7302956581115723,6.597075462341309,0.20195500000000002,,
39625,903,26.678929002131817,2.225285768508911,7.601961135864258,0.20187500000000003,,
39655,904,-3.493004952205352,1.902761697769165,2.099571943283081,0.20172500000000002,,
39706,905,-213.91729529020932,1.408972978591919,8.784549713134766,0.20147,,
39730,906,-204.90061212342053,2.5065722465515137,6.913773536682129,0.20135000000000003,,
39756,907,-27.001386624352683,2.0252959728240967,5.789792537689209,0.20122,,
39774,908,3.604102562119934,2.3376224040985107,4.355913162231445,0.20113000000000003,,
39800,909,28.855149043481752,2.886625051498413,3.2744412422180176,0.201,,
39851,910,-400.7746986363441,2.0001447200775146,6.323211669921875,0.20074500000000003,,
39879,911,8.666876415583623,0.8110770583152771,2.7430875301361084,0.20060500000000003,,
39893,912,-27.81473407219856,2.347409725189209,5.619455337524414,0.20053500000000002,,
39909,913,-51.66119481161384,1.1476571559906006,1.9935927391052246,0.20045500000000002,,
39932,914,-51.145823971307564,3.0408713817596436,6.208209991455078,0.20034000000000002,,
39955,915,31.78808191229274,1.723789930343628,6.659764289855957,0.20022500000000001,,
39962,916,18.435370750026323,2.2651002407073975,7.416799545288086,0.20019000000000003,,
39980,917,22.67389405583768,2.0824222564697266,6.751683235168457,0.20010000000000003,,
40000,918,-219.93536515684843,2.295656681060791,10.041646957397461,0.2,-3319.142602391308,0.6
40004,918,-202.1603175715928,0.7175909280776978,3.125023126602173,0.19998000000000002,,
40040,919,-346.28409873204424,1.2021948099136353,5.07476806640625,0.19980000000000003,,
40066,920,-72.61127612825925,2.0609660148620605,8.21475601196289,0.19967000000000001,,
40091,921,-130.23081328590553,2.709207534790039,5.057751178741455,0.19954500000000003,,
40097,922,17.845833147712163,2.036099433898926,5.465427398681641,0.19951500000000003,,
40105,923,-6.45652967579287,2.360322952270508,4.601369857788086,0.199475,,
40118,924,-130.41338979934653,2.6170740127563477,9.408803939819336,0.19941000000000003,,
40138,925,20.659943780853357,1.6569172143936157,4.737786769866943,0.19931000000000001,,
40154,926,-1.7087219818792079,2.003537178039551,5.413562297821045,0.19923000000000002,,
40186,927,-95.85899813795872,2.8635916709899902,4.898292541503906,0.19907000000000002,,
40217,928,21.26721024731949,2.615776538848877,5.458456039428711,0.198915,,
40237,929,2.058604820602506,2.0033042430877686,7.038241386413574,0.19881500000000002,,
40247,930,22.189509687616773,2.0906691551208496,6.418221473693848,0.19876500000000002,,
40266,931,-0.0013812376042263708,2.384615659713745,4.401647090911865,0.19867,,
40274,932,19.30305467805758,1.210919737815857,5.175051689147949,0.19863000000000003,,
40331,933,-515.6469753346269,0.7532522082328796,8.167963027954102,0.19834500000000002,,
40357,934,-250.43743626570784,3.114123821258545,6.893792152404785,0.19821500000000003,,
40372,935,20.64404092247447,1.219740390777588,3.3397936820983887,0.19814,,
40400,936,-121.07537984232381,2.6723437309265137,7.112381935119629,0.198,,
40414,937,-0.34384924662269256,2.9178309440612793,5.665149688720703,0.19793000000000002,,
40420,938,-9.39205881494706,2.2982709407806396,6.711853981018066,0.19790000000000002,,
40427,939,-4.9350771839695255,2.3538906574249268,8.436473846435547,0.197865,,
40445,940,25.30026621785636,1.9994316101074219,6.94023323059082,0.19777500000000003,,
40471,941,-46.82329968280529,2.31118106842041,7.772418022155762,0.19764500000000002,,
40478,942,19.86885761288204,2.731851100921631,10.04989242553711,0.19761000000000004,,
40500,943,-27.430293906292455,2.5548593997955322,6.9725494384765625,0.1975,,
40528,944,-21.77685703821467,2.302194833755493,10.445291519165039,0.19736000000000004,,
40555,945,28.209273182530566,1.4009535312652588,4.980478763580322,0.197225,,
40574,946,-0.5522991963404777,2.0005173683166504,6.071417808532715,0.19713000000000003,,
40613,947,-17.280996037264597,2.5482072830200195,7.432178497314453,0.19693500000000003,,
40621,948,21.58534506086871,3.256657123565674,5.31736946105957,0.19689500000000001,,
40651,949,23.019796042044348,1.781996250152588,6.119197845458984,0.19674500000000003,,
40672,950,22.105579496537274,3.326331853866577,8.24783706665039,0.19664,,
40704,951,25.116312666568454,1.9661359786987305,4.353554725646973,0.19648000000000002,,
40734,952,-21.459687775982026,2.021674394607544,5.718202590942383,0.19633000000000003,,
40755,953,18.03494740089225,1.932053804397583,8.937911987304688,0.196225,,
40786,954,26.004127196374455,0.7867048382759094,9.298559188842773,0.19607000000000002,,
40794,955,18.434236427977883,2.7641091346740723,5.786989212036133,0.19603,,
40815,956,-77.8182462810025,2.3684682846069336,4.558034420013428,0.19592500000000002,,
40848,957,-194.77597506046254,2.54599666595459,5.5994977951049805,0.19576000000000002,,
40871,958,25.84300733789616,1.7816109657287598,4.699726104736328,0.195645,,
40882,959,-3.6471599671537156,3.5251574516296387,7.476711750030518,0.19559,,
40921,960,-71.50692812848828,2.3914167881011963,8.747316360473633,0.195395,,
40936,961,-78.64959168317397,2.529731273651123,6.184717178344727,0.19532000000000002,,
40953,962,23.123621950971337,2.5995054244995117,5.785982608795166,0.19523500000000002,,
40987,963,-27.009071982398986,1.6182174682617188,5.565415382385254,0.19506500000000002,,
41006,964,26.487024152626446,0.8986941576004028,4.769840240478516,0.19497000000000003,,
41389,965,-245.4894358245337,3.891408681869507,8.561882972717285,0.19305500000000003,,
41417,966,26.21070706905337,3.56404447555542,5.003232002258301,0.19291500000000003,,
41439,967,-102.99215857685188,3.319808006286621,6.598896503448486,0.19280500000000003,,
41839,968,-714.2828783812646,2.365657091140747,11.296331405639648,0.19080500000000003,,
41859,969,-1.8115477905663653,3.148192882537842,4.1038923263549805,0.190705,,
41880,970,-76.16544784037639,3.0081980228424072,5.072630405426025,0.19060000000000002,,
41916,971,-196.23135791426373,3.0794923305511475,6.300847053527832,0.19042000000000003,,
41937,972,27.539764231685332,3.567824363708496,5.849359512329102,0.190315,,
41964,973,4.926034365711919,3.5534262657165527,6.985742568969727,0.19018000000000002,,
41991,974,-121.53964240753042,2.9447684288024902,7.005723476409912,0.19004500000000002,,
42000,975,-22.163175434379248,3.214970350265503,5.714312553405762,0.19000000000000003,-3804.7296968938012,0.4
42033,975,-75.03970902190768,3.282602310180664,8.999763488769531,0.18983500000000003,,
42048,976,25.237484276954472,2.0981333255767822,4.956659317016602,0.18976,,
42461,977,-144.19045854926486,1.64888596534729,4.715215682983398,0.18769500000000003,,
42485,978,0.10162787686623709,2.815162420272827,7.405623435974121,0.18757500000000002,,
42488,979,-34.60459177448354,3.2300477027893066,8.696161270141602,0.18756000000000003,,
42504,980,25.080625342978426,2.773346424102783,5.590607643127441,0.18748000000000004,,
42533,981,-70.09768491718171,3.0214643478393555,4.698380947113037,0.18733500000000003,,
42541,982,21.422697297234112,3.210448741912842,5.356316089630127,0.18729500000000002,,
42574,983,-16.69520470805943,1.971076250076294,6.360847473144531,0.18713000000000002,,
42610,984,-155.22828246686714,3.118847370147705,4.2931132316589355,0.18695000000000003,,
43024,985,-588.8235990810703,2.788435220718384,5.8365349769592285,0.18488000000000002,,
43038,986,22.932202559896176,2.420161008834839,6.924694061279297,0.18481000000000003,,
43452,987,-267.35636700523116,3.7704405784606934,6.722722053527832,0.18274,,
43469,988,-104.76096436847789,3.3667805194854736,5.946118354797363,0.182655,,
43492,989,-23.985617653902978,3.254810333251953,4.404652118682861,0.18254000000000004,,
43522,990,-224.8405330271606,2.9510908126831055,4.540188312530518,0.18239000000000002,,
43531,991,20.214522331344504,2.3504700660705566,6.307919025421143,0.18234500000000003,,
43934,992,-2341.255721015654,2.707967758178711,7.003486633300781,0.18033000000000002,,
43952,993,25.406071719145274,3.402156352996826,7.356679439544678,0.18024,,
43975,994,-22.95121568593402,5.482349872589111,4.690728664398193,0.18012500000000004,,
44000,995,26.513682571150305,3.4136757850646973,4.506448745727539,0.18000000000000002,-152.9271305920683,0.8
44020,996,-25.040069792592842,2.8529555797576904,5.1454362869262695,0.17990000000000003,,
44047,997,-1.906161455186954,2.5823235511779785,7.212072372436523,0.17976500000000004,,
44075,998,-173.33312514329097,4.432523250579834,4.282367706298828,0.17962500000000003,,
44102,999,1.82745190270969,3.849884510040283,6.52739143371582,0.17949,,
44118,1000,-52.71930655128866,3.244112730026245,9.157955169677734,0.17941000000000001,,
44151,1001,-47.04233768690171,3.7523717880249023,6.230107307434082,0.17924500000000002,,
44166,1002,21.93413390745047,3.149102210998535,5.316706657409668,0.17917000000000002,,
44183,1003,20.46206984608901,4.094212055206299,5.372920989990234,0.17908500000000002,,
44638,1004,-315.28517253117326,3.8580007553100586,5.541292667388916,0.17681000000000002,,
44657,1005,24.400719222269366,3.1984386444091797,6.019604682922363,0.176715,,
44677,1006,17.256274054872453,2.306040048599243,5.742058753967285,0.17661500000000002,,
44695,1007,26.13042307216909,4.0376667976379395,4.839317321777344,0.17652500000000002,,
44701,1008,-32.577407101354396,3.3336563110351562,3.558328151702881,0.176495,,
45124,1009,-50.35340972822568,3.849310874938965,7.228779315948486,0.17438000000000003,,
45151,1010,21.506348671623105,4.187849044799805,4.687413215637207,0.174245,,
45195,1011,-248.0149135215365,3.8430073261260986,6.015309810638428,0.174025,,
45234,1012,-169.917889807925,4.465670585632324,7.583200454711914,0.17383,,
45265,1013,-229.73442955884764,3.62701416015625,3.8602185249328613,0.17367500000000002,,
45272,1014,20.00898928179676,4.750352382659912,5.101456642150879,0.17364000000000002,,
45275,1015,16.480402468551887,4.783746719360352,8.420014381408691,0.17362500000000003,,
45293,1016,16.80033409901065,1.4345004558563232,7.6151628494262695,0.17353500000000002,,
